,id,user_token,location,business,sex,employment,education,username,url,agrees,thanks,asks,answers,posts,followees,followers,topic1,topic2,topic3,topic4,topic5,hashId
141,152,nefish,深圳市,互联网,male,腾讯,辽宁科技大学,王靖文,,3270,1341,11,14,0,59,4832,Adobe Photoshop,生活,设计,北京,平面设计,2c615f528f0b7b3e07fdeec194afad0d
142,153,be5invis,合肥,科研,male,微软（Microsoft）,中国科学技术大学,Belleve,,152624,26151,11,5400,69,443,41557,字体,编程语言,JavaScript,笔记本电脑,游戏,b6d28ac2b88b7f230552bab4a0aceaca
143,154,xu_uu,蒙特利尔 (Montréal),,female,蒙城汇,Collège Jean-de-Brébeuf,徐呦呦,,521,127,11,22,3,24,58,故事,心理学,社会,电影,舞蹈,fb39f4646c4425aaabbe58b14ee2d351
144,155,louistong,深圳市,计算机软件,male,,杭州电子科技大学,Louis Tong,,10701,1748,11,902,4,51,777,苹果公司 (Apple Inc.),Mac,macOS,字体,Microsoft Windows,972de84e4c5837a55ce880f6cc3ba0f7
145,156,wang-xiao-tian-67-70,波士顿,,female,,,王筱湉,,241,22,11,7,5,3,279,历史语言学,语言学,,,,bc03caa6d56b409de54b1f814ecc5e0b
146,157,chen-xi-91-95,美国,,female,,宾夕法尼亚大学 (University of Pennsylvania),陈小圆,,20773,5937,11,95,21,121,16003,文学,美国文学,西方文学,英国文学,比较文学,7e6a831c418f54942ba4865561df6c31
147,158,mali,北京,互联网,male,最美应用,北京邮电大学,马力,,314822,42248,11,941,1467,1148,247855,交互设计,互联网,用户体验设计,设计,用户体验,c6e85ba5d5999df4c5ce2f2903b1ce0e
148,159,nekosuke,北京,互联网,female,多抓鱼,中国传媒大学,猫助,,9162,2422,11,54,6,328,13844,调查类问题,电影,音乐,日本,旅行,ac7d9a9b4cfd9c4b20525d08b64d6a1e
149,160,jasminezou,上海,,female,,都柏林大学学院 (University College Dublin),Jasmine松茸,,82051,14982,11,124,40,384,27804,旅行,艺术史论,艺术,绘画,摄影,bd82ddabd837505f49d031ed61191f86
150,161,tlfff,广州,创意艺术,male,原画册,华南理工大学研究生院,原画册KKM,,188,25,11,2,1,27,112,摄影,旅行,手机摄影,建筑行业,职业发展,e38f19b26077d386054beb746737a35c
151,163,phodal,深圳市,计算机软件,male,,西安文理学院,phodal,,38597,7701,11,690,120,30,22412,程序员,编程,前端开发,互联网,JavaScript,fea2f801ab1dc87a87f8bdeb6fdb3394
152,164,gilgameshhhh,北京,教育,male,,北京大学,吉尔伽美肉,,776,169,11,7,0,15,177,两河流域,世界历史,中东,法语,古希腊,23b549876cd75f209c7c372358ce1ca9
153,165,chao-he-24,,高新科技,male,小蚁科技,,和超,,72,13,11,4,0,12,72,互联网,知乎,自然科学,摄影,经济学常识,3a7197905ef700b3c98249cdbabf83c3
154,166,niu-bi-21-47,,科研,male,,,爱小臭,,135195,30662,11,244,23,33,33284,宗教,政治,科学,自然科学,天文学,d1ca6c2774afc044df5999f2d53ec6fb
155,167,PeterDeng2,深圳,互联网,male,交友产品,,邓文博,,90167,12816,11,2104,2,1539,54837,知乎,互联网,调查类问题,心理学,知乎用户,5dfdfcfb9b22d25bc8b639a86ae3692a
156,168,jane.dous,香港,,female,,牛津大学 (University of Oxford),JANE,,4090,1122,11,4,0,405,56040,生活,美国,萧邦（Frédéric Chopin）,债券,应聘,f95a3a7084da2c7afcbd6c44f6cfdaed
157,169,yeshanumich,底特律,,male,,塔尔萨大学,Shan Ye,,22986,6309,11,56,6,58,6179,地理,历史,地质学,城市,地图,734d04e8592eb8a5502c052e47d9f711
158,170,jenny-zhan-60,伦敦市（City of London）,,female,,伦敦大学学院,熊爆熊Bearbear,,585,181,11,9,0,50,144,商业,创业,生活,旅行,投资,d71f51a1518eef4e85080ec919359497
159,171,sun-pei-liang-69,,电子电器,male,,,我是沛亮,,796,274,11,314,0,130,636,摄影,摄影器材,摄影技术,Adobe Photoshop,胶片,9f4e838036e0702bb14cb08dabc1744d
160,172,yuanmu96,南京,房地产,male,建筑设计,建筑设计,袁牧,,36129,10494,11,405,48,181,48691,建筑,建筑设计,设计,建筑史,互联网,7592b7fb2827678981312a0980dff598
161,173,veiccc,,,female,,武汉大学,黄八宝,,36321,4590,11,15,0,5,4790,故事,生活,社会,文化,电影,8a90356acd4d45885303d00fb83730cc
162,174,ewaydouglas,上海,广告,male,,,元吉,,24683,5268,11,39,3,23,2822,设计,平面设计,视觉设计,4A 广告公司,设计师,8a8cb06f30704226c06b14d0b8b03273
163,175,lin-wei-pei,,,female,,,林为珮,,145480,28791,11,177,12,161,23169,音乐,流行音乐,张学友,历史,林夕 (作词人),c2cd15a56ad9bb5ca745fc0527421db0
164,176,rahotep,,,,,宾夕法尼亚大学 (University of Pennsylvania),Rahotep,,511,128,11,52,0,4,279,古埃及,历史,心理学,文化,历史学,754602775f68eb1916c312ce889d7502
165,177,le-quan-89,,临床医疗,male,,,乐泉,,40021,9509,11,176,2,117,7759,健康,股票,科技,游戏,创业,0a21aa614c6a6c6df18243ee44a7b341
166,178,rayche,广州市,民用航空业,male,,中国民航大学,车尔尼雷夫司机,,18235,5214,11,163,0,55,16963,飞机,民航,航空,生活,心理学,272d7473145fe195295db3a015c262f6
167,179,liqingshui,,,female,,,清水,,73129,10604,11,17,0,425,43799,文学,文化,旅行,职业发展,摄影,6c63522584658c95ae5524ea3a467d3a
168,180,chen-zhuo-49,济南,高等教育,male,,山东大学,陈茁,,32835,11572,11,103,13,94,35908,经济学,微观经济学,行为经济学,博弈论,金融学,efdd5ebd2eafbbe8570f81078908cc34
169,181,mansour-12,北京,高等教育,male,,北京大学,Mansour,,6471,1355,11,94,1,141,2404,阿拉伯语,中东,语言学习,历史,阿拉伯国家,b0a9cea294f993cbd2c6b8528d027f08
170,182,felania-liu,北京,,female,清华大学,清华大学,Felania Liu,,15514,5054,11,84,0,144,96399,游戏,调查类问题,历史,单机游戏,旅行,013d8311816411706705890d7b1036ed
171,183,yaketisi,青岛,,male,,,一个男人在流浪,,274901,59753,11,135,9,118,79572,动物,自然科学,海洋,生物,生物学,c14b2ebf8b0674f90b8e15dcad7fe872
172,184,zhong-wen-40-43,,护理服务,,,,钟文,,71499,12230,11,1550,1,556,24942,腰椎间盘突出,医学,颈椎病,骨科,健康,80f6c75e7a6239dc569560c43c659065
173,185,li-mei-li-97,伦敦（Greater London）,,male,英国皇家歌剧院,北京大学,李梅里,,84050,15053,11,410,14,217,47945,音乐,古典音乐,歌剧,钢琴,X 是种怎样的体验,e7b17a525b9acf3ba93fea29b426394f
174,186,meng-zhao-ran-93,北京,创意艺术,male,MENG FLORA,Ecoles de Condé,孟昭然MENG,,304,95,11,1,0,36,843,花店,数据分析,自然科学,植物,太极拳,d92b6493fcc6e99ce5d328af25113bc8
175,187,pingcoke,,旅游,male,,初中,肥虫,,97232,19550,11,49,38,65,41356,旅行,历史,创业,写作,微信公众号运营,2428a699e0790cb84c6b3e6ce9e8f8db
176,188,keithkiden,上海,,male,,,KeithKidEN,,9451,2059,11,16,4,181,3965,旅行,自驾游,摄影,生活方式,自然科学,4d505618a75f83a00091fdeb1ca8b5f1
177,189,guo-hao-tian-10-31,巴黎（Paris）,科研,male,法国国家医学研究院（INSERM）,法国交叉科学研究院（CRI）,郭昊天,,11236,2556,11,114,6,35,5879,物理学,自然科学,RNA,哲学,天文学,6f02ed515721e03da9c47d40a65d212b
178,190,haoqishiyanshi,杭州,广播电视,male,好奇实验室,,滕腾,,516200,83667,11,225,102,877,204937,汽车,X 是种怎样的体验,苹果公司 (Apple Inc.),美食,电影,a2487eb0b5a416d0a4e6454ca8c7eef7
179,191,lai-xu-cang-zhen,上海,电子游戏,male,,鲁迅美术学院,来须苍真,,52351,16029,11,406,24,1051,31584,游戏原画,绘画,原画,概念设计,设计,e9516dbf455ec535ff61c9395a49c4da
180,192,chen-chen-1-13-77,巴黎（Paris）,高等教育,male,,巴黎第四大学（Université Paris-Sorbonne）,LosAngelic Reeds,,2800,588,11,100,11,47,1399,哲学,哲学史,心理学,巴黎（Paris）,电影,3f4e15c5bba029435af57f93d7154634
181,193,ze-xiang-wang-99,西安,博物馆,male,,西北大学（中国）,我爱吃青铜器,,3748,579,11,50,1,22,1039,考古,西北大学（中国）,摄影,古建筑,宜家家居 (IKEA),0bfb7e6d649f4a3c8e4b1e97c3403b01
182,194,wo-you-yizhi-xiao-mao-mi,,,female,,香港理工大学,刀刀刀朵朵朵,,107965,7224,11,81,56,193,61820,时尚,心理学,整容,爱情,整形,38b0dcc4986fb625bffbe899d7ef974e
183,195,liuyueshijiu,,,female,,,六月拾久,,3918,632,11,56,4,16,1695,面食,山西,山西面食,刀削面,拉面,fa27980aa0700f9fb08272102bd8c86a
184,196,zhao-yuyang,深圳,计算机软件,male,,,烫手的洋芋,,41,13,11,3,1,16,72,智能手机,生活,自然科学,高通 (Qualcomm),经济学,68de75df6fc8e795db1b885933e3508a
185,197,minilily,,,female,,,宋雯婷,,183684,27540,11,99,64,468,135350,电影,电视剧,历史,两性关系,纪录片,1ec3eaaea0e055bee3278fe5b8209ab2
186,198,juliushui,香港,创意艺术,male,Monotype,香港理工大学,许瀚文,,13192,4711,11,325,2,24,43843,字体,字体设计,设计,字体排印,中文字体,d33d38eaf82523c78c4b73aec0c15612
187,199,le-zheng-yan-he,,,male,南京大学,南京林业大学,王言和YahyaShah,,38201,6656,11,953,49,271,3699,历史,伊斯兰教,动漫,生活,文学,e12f3e05b61de1f933b6c4704c0f5ca1
188,200,guo-rui-ji-27,成都,培训,female,Swing Linguistic Studio,,郭瑞洁,,23610,3598,11,98,9,88,13733,生活方式,心理学,IELTS（雅思）,自我提升,人际交往,f50fba08c6acc39736cffb6075208759
189,201,jshen-62,,,,,,J神,,45,5,11,3,0,3,187,摄影,消费电子产品,苹果公司 (Apple Inc.),摄影技巧,500px,bea39f186c073a585d500cd7bb7ea359
190,202,san-chong-bu-tong-de-hong-se,,,male,,,三种不同的红色,,255588,47078,11,655,10,76,36403,历史,中国历史,中国古代历史,春秋战国（东周）,军事,f5d6726e49d4451d707e84b554adf8c6
191,203,logoway,北京,创意艺术,male,,,王东魁,,553,198,11,28,6,84,566,品牌,设计,艺术,设计师,商业,5140c95b46b37b2ead4dec46475ce92d
192,204,dsliu,德国,科研,male,,,石头布,,25901,4795,11,26,60,1279,6849,历史,华夏,数据分析,食品安全,知乎日报,63ade6e386673f29151565bd5ef9aa2e
193,205,carol-xia-yan,北京,互联网,female,康泰纳仕 (Condé Nast),INSEAD,Carol 夏焱,,4792,1318,11,33,67,79,5844,装修,家居,生活,商业,,c22e670329f74af3224c819ab090ae02
194,206,eric-zhang-69-20,,,male,,,Eric Zhang,,215,42,11,60,0,318,304,古典音乐,欧洲联盟（EU）,国际政治,联合国,拉丁语,f03bf5eb1be72c9b4d08694bbdc4d9bd
195,207,di-shi-ni-26,,,,,,迪士尼,,16370,3060,11,11,10,8,36607,迪士尼（Disney）,动画电影（Animated film）,皮克斯 (Pixar Animation Studios),星球大战（Star Wars）,加勒比海盗（系列电影）,f786b78246c3e513581919aee8945ffb
196,208,yan-hao-74,北京,互联网,male,36 氪,南开大学,闫浩,,36844,6938,11,28,48,219,6522,足球,电影,互联网,如何看待/评价 X,世界杯 (World Cup),6d85573c0073c2074d7b1f6a997b3948
197,209,stefania-3,,,female,,,Stefania,,8,3,11,3,0,20,23,文物修复,电影,意大利语,文物,苹果公司 (Apple Inc.),a2482dd902f8e7a7168dd4f7fd8ebd20
198,211,wang-duan-duan,上海,互联网,male,,,王端端,,64284,19258,11,328,52,298,124321,金融,投资,理财,基金,P2P 网络借贷平台,9dd715d906e272c3f88222cad7af7ed8
199,212,wang-jing-song-24-10,北京,广播电视,male,,,王劲松,,15149,1792,11,2,0,0,27746,表演,茶,文玩,演员,中国历史,cd13e1b19cf8117ff90a7caee8d0e7b3
200,213,zhou-dong-yu-55-93,,,female,,,周冬雨,,48356,4481,11,12,0,0,114897,表演,演员,剧本,政治与法律,演技,55bc1a256f96a554affac0a6c93d1004
201,214,hanshiyang,北京,创意艺术,female,,萨凡纳艺术与设计学院,韩诗扬,,2431,403,11,29,4,12,1609,摄影,手机摄影,摄影技巧,艺术,猫,d704a04a18b7eb0b6bd44770986058c9
202,215,room1969,北京,创意艺术,male,家,,壹间的生活家,,72940,28187,11,110,36,38,88433,家居,装修,室内设计,家具,家居设计,ecd3702a3f38ad2e4aa75f2a324961ac
203,216,wang-ke-xin-50-28,,,female,,,墨脱要开,,75578,15866,11,69,12,95,38882,生活,时尚,恋爱,摄影,女生,15881f7553f53cb3c03b16d44fc972b0
204,217,mei-ri-ren-wu,,,,,,每日人物,,58770,5265,11,129,88,20,18506,电影,如何看待/评价 X,故事,互联网,人物,af329730ef4f9cc2b9d7b997c359c4b2
205,218,chuang-li-chuang-wai,,,female,,北京电影学院,窗里窗外,,25306,5304,11,7,0,456,21226,心理学,X 是种怎样的体验,摄影,生活,生活方式,d988f80d74a60820407d3f397d8e6f5a
206,219,twocold-27-52,,,,,,twocold,,3846,802,11,1,0,1,38820,电影,摄影,音乐,摄影技巧,汽车,edbcdd6178fa24090252ea2b6de8d3dc
207,220,feiyucz,深圳,互联网,male,,四川大学,飞鱼船长,,20020,4639,11,105,45,195,13700,产品运营,运营,互联网,产品经理,市场营销,4b756e031fa1ed58cd3c710622fd95cb
208,221,ren-min-wen-xue-chu-ban-she,,,,,,人民文学出版社,,3761,664,11,17,0,0,6990,文学,小说,文化,择天记,严歌苓,4458d314daf6d7d526f1709d151e9dbe
209,222,zhangxiaoda,宇宙中心,互联网,female,,,张小哒,,19,3,11,10,0,91,15,时尚,人生,社交网络,心理学,旅行,914688466f897c2ddf2f656011907a59
210,223,hua-wei-shou-ji,,,,,,华为手机,,6227,42,11,2,5,3,10201,手机摄影,手机设计,手机,智能手机,手机游戏,f1d2a45efef23ee76beeb51f68c888c9
211,224,wang-xiao-chuan,,高新科技,male,,,王小川,,21409,2733,11,84,3,56,65868,搜狗,王小川,增强现实（AR）,HoloLens,中药,7262952144714ec88d11428b69b18bd6
212,225,xu-jing-lei-5,北京、台北、洛杉矶。,,female,,大本,徐静蕾,,5349,651,11,3,0,16,19121,猫,双相障碍,摄影,成人内容,建筑,5462e8c8ebd9dd7a47bc9e5686f109bd
213,226,xi-gua-ai-mao-wang,深圳市,创意艺术,male,,,西瓜呆毛汪,,6357,779,11,11,8,7,4642,人像摄影,商业摄影,摄影后期技术,动漫,摄影技术,c2a3f5904b1e1a93eb0ca06b3ac57ad9
214,227,xi-ci-42,北京,互联网,female,蜂鸟网,,枣桑,,4,0,11,2,0,48,7,猫,摄影,配色,这个杀手不太冷（电影）,祛痘,17fd7bef703c2d3882d12b92c865e6e9
215,228,zhao-bin-14-84,,,female,,,赵斌,,17,5,11,11,0,125,17,摄影,心理学,边境牧羊犬,旅行,儿童教育,e88c9d4a8e9b16751b3c261e264cb7e2
216,229,cheng-qian-73-98,深圳市,电子商务,male,,武汉科技大学,chengqian,,2602,782,11,510,0,29,1333,摄影,Adobe Photoshop,电影,人像摄影,手机摄影,ee538bc2ac6251be4896d235e8ac50eb
217,230,joii,,,male,,,Joii,,1,2,11,10,0,514,12,摄影,摄影技术,两性关系,神经学,摄影器材,da34c7e3d45b1534a574adb82410ca3f
218,231,wang-shi-hu-14,广州市,临床医疗,male,军美医疗美容,贵州医科大学,王世虎,,33358,14062,11,371,33,20,46725,整容,美容整形,整形,医学,微整形,a3bb2d7ef960d807f10aef0339dc8b28
219,232,xilaganlan,厦门,,male,沃尔玛,莆田一中,希腊橄榄,,6158,528,11,257,51,1902,1783,语言,英语,古希腊语,希腊语,拉丁语,59de7f47e5cdbfb3dbc3602f0e961f0c
220,233,yushan.li,意大利,科研,female,,帕多瓦大学,李雨珊,,7349,933,11,33,0,164,3000,自然科学,欧洲旅游,留学美国,科研,学习,3b891daece8b193320fdb042cbfc4be1
221,234,xiao-yu-74-70,上海,,male,http://www.yuhaodingphotography.com/,上海大学,小宇,,53,10,11,1,0,1,17,郑和下西洋,天文学,摄影,艺术,镜头,386fe19a6dbc49e60d30c088d7ec09ae
222,235,dong-ke-ping,中国，北京市，东城区,,male,无业游民,毕业于北京大学哲学系,董克平,,4204,22,11,16,57,1,5201,美食,旅行,自然科学,电影,建筑,cbb638e53403e22d95b21e0f693bc04f
223,236,jiongcai,冰岛,创意艺术,male,,,KelvinChan,,5070,1038,11,58,17,18,4699,摄影,摄影技巧,摄影后期技术,手机摄影,猫,611524c4c7857a4b210afb1086aa7e99
224,237,wang-jian-jun-10-67,成都,,male,,,王建军,,1013,152,11,1,0,0,1250,航拍,摄影,,,,8902426e8aec4a107805b6822b89aed7
225,238,gao-ying-ze-50,,,male,,,高英泽,,19229,2115,11,1507,0,383,1497,那年那兔那些事儿,机械表,证件照,,,11a55ce80b49b49273f75e24d9f3845c
226,239,zhu-zhu-chi,上海,,male,,伊利诺伊大学香槟分校,法隆寺朱住持,,268,80,11,10,0,47,436,摄影,市场营销,商业,篮球,金融学,3223d7f3d45d6a1d2382f3d11a0e1792
227,240,bu-ha-lin,,,male,,大连外国语大学,布哈林,,13852,840,11,139,97,148,10513,历史,历史地理学,翻译,欢乐喜剧人,地图,4f84c40fbfc8a3a6b5ea1e98d5d619df
228,241,hua-sha-94,新加坡,科研,male,南洋理工大学（Nanyang Technological University）,南洋理工大学（Nanyang Technological University）,华沙,,23325,6738,11,137,39,165,24571,心理学,神经科学,脑科学,人脸识别,音乐,bcc80deb11cdfe9193a673236d55f194
229,242,453330717,成都,特殊教育,male,,四川,蒼蠅是螞蟻鰥夫,,1970,487,11,60,22,18,811,天主教,东正教,民谣,英语,原声吉他 （Acoustic Guitar）,6c725f8433fc73e406f7008a891041bb
230,243,hun-dun-tian,,,male,,龙口一中,曲经纬,,4650,1028,11,100,0,81,1204,哲学,红楼梦（小说）,文学,佛学,阅读,f43fc2c77441cf2f775370ffe10253fb
231,244,liu-bin-33-33-32,,,,,,刘斌,,280,63,11,24,0,7,116,摄影,职业发展,电影,科技,电子竞技,dbffc9435649190b89772433128f62f3
232,245,qitongren,,出版业,male,,,李棠溪,,3751,917,11,100,0,34,2860,小说,写作,历史,足球,九州,4b9ad34a4f94db0c274d81df440dd732
233,246,isabelle-chu,北京,计算机软件,female,微软（Microsoft）,华威大学 (The University of Warwick),Isabelle Chu,,154,32,11,7,0,20,298,翻译,运动,摄影,文学,阅读,cd37b48c2411296eaaef38ed54129d7e
234,247,he-shi-jun,上海,互联网,male,,五角场一流的复黏大学,贺师俊,,49875,6723,11,1007,16,246,37506,前端开发,JavaScript,前端工程师,CSS,HTML5,3ec3b166992a5a90a1083945d2490d38
235,248,dachen4,美国,金融,male,,,陈达,,6802,2287,11,76,8,1,6814,美股,投资,金融,价值投资,商业,84d01709b702f74e391ae72de5736f89
236,249,xiahao,海淀区,创意艺术,male,,北京电影学院,夏昊BFA,,124122,26146,11,719,10,1678,207038,电影,摄影,生活,教育,留学,7b0512d66dc88401b82ff18fe287259e
237,250,mamago,北京,幼儿教育,female,MamaGo,,Go姐,,2726,1354,11,27,0,2,2847,儿童教育,教育,家庭教育,早教,幼儿教育,afffcf17eabc8c60d402a893deb1c9db
238,251,gun-bang,湖南,政府,male,社保机构,,棍棒,,281,158,11,16,0,2,203,医疗保险,,,,,27c4b67ccc0bb4e3a3c8dfed50e70502
239,252,wan-qian-75-21,,,female,,,万茜,,20752,3144,11,6,1,14,34383,北京美食,猫,电影,艺术,中国剧集,d04c25b0dc4c3d2802065094c19e6c39
240,253,ceciliacat,北京,幼儿教育,female,公众号，萌妈小教室,中国人民大学,Cecilia,,34282,16962,11,114,2,113,18312,心理学,情感,环境保护,社交媒体,爱情,a1b32f3097d350960a5e29047954ed2a
241,254,haiyinlin,,,,,,Haiyin Lin,,0,0,11,0,0,20,1372,小提琴,,,,,75e3dc7e4161778457d28372ae6e44ed
242,255,jin-yi-an-33,,,male,,,金承志,,10177,1733,11,30,0,23,20927,音乐,电影,苹果公司 (Apple Inc.),人文,创业,d3487ea2f9a9d90f603d90efcc2014b9
243,256,sunmonk,柏林（Berlin）,,male,,,sunmonk,,5816,1904,11,35,5,1,6010,艺术,心理学,职业发展,数据分析,自然科学,e3880b476018409723fb0150cad88f6e
244,257,ye-sheng-bao-bao,,,female,,,妈妈可乐,,7383,3887,11,91,1,126,8975,育儿,教育,绘本,美食,时尚,d0b7329529f08fe395fa90195e4fcfef
245,258,zhao-hao-yang-1991,北京,高等教育,male,_(:з」∠)_,香港浸会大学 (Hong Kong Baptist University),赵皓阳,,240511,43420,11,142,31,1189,86777,电影,足球,电子竞技,魔兽世界,小说,6fb1d89591e4fb1b6737c0c8f951c29b
246,259,du-xiao-xi-68,北京,,female,,华中科技大学,杜小溪,,15138,6509,11,28,7,209,22702,医学,妇科,时尚,英语学习,装修,16d17d785b0ed87a29f4a3368d6b38e1
247,260,yan-lu-11-57,,,female,,,闫璐,,298,98,11,12,0,23,1736,黑色幽默,电影,新浪微博,古琴,潜水,0858b7210253368e44e69f3bdbc55b72
248,261,gao-tai-ye,中国,互联网,male,,,高太爷,,332646,108242,11,144,26,119,198822,心理学,学习,生活,人际交往,阅读,b6e4205d932f5fd1fe06336cda7fbfd7
249,262,bao-feng-cheng-nu-bao-an,暴风城,社工服务,female,,,暴风城保安,,13297,3467,11,13,0,106,2315,生活方式,美食,魔兽世界,网上购物,菜谱,0e13048d97fb8e7d8e1665ee19f7ca2b
250,263,prozacl,上海,,female,,,Prozacl,,16085,4994,11,3,7,13,5230,生活,摄影,单身,家居,电影,b542dd065626dd22c798fc7101abef70
251,264,cai-jun-98-37,上海,创意艺术,male,,,蔡骏,,55068,6502,11,76,71,23,60545,历史,文学,阅读,小说,文化,30644eca0cb42c65b34ffee7094768ad
252,265,huolaoye,绿色森林,图书馆,male,微信公众帐号,,大盗贼霍老爷,,847541,123997,11,673,79,306,190919,历史,社会,电影,小说,金庸,08f08153e70669661c5e4217815aec0e
253,266,holagala,北京,互联网,male,,,旮旯,,485,207,11,2,0,345,15853,室内设计,美食,建筑设计,设计,职场,b602ac7544dfea108143dd60bf10ae59
254,267,hou-tian-tian-21,深镇,,male,,华中师范大学,侯天天,,28404,7337,11,68,5,209,13695,建筑设计,建筑,建筑学,生活,设计,570c038cfbf0d4da6b2dbc6d8494d775
255,268,sophiasophia,广州,,female,,广东外语外贸大学,Sophia,,204284,68460,11,107,1,280,140527,时尚,生活,女性,女装搭配,美容护肤,069741dcf2ed0d2bd03c988fe8a6b340
